player,year,round,elo,elo_new
t woods,2001,r1,1556.4805524230765,1515.7918909281043
d duval,2001,r1,1624.3974873631455,1510.7662190153815
p mickelson,2001,r1,1602.0410121589139,1530.8689066662726
m calcavecchia,2001,r1,1483.1849454962753,1505.7405471026586
t izawa,2001,r1,1500,1510.7662190153815
k triplett,2001,r1,1470.1436820072483,1525.8432347535497
j furyk,2001,r1,1534.8194641673258,1520.817562840827
b langer,2001,r1,1557.0321285342347,1500.7148751899358
e els,2001,r1,1623.6022351019326,1510.7662190153815
b faxon,2001,r1,1519.318545340567,1500.7148751899358
c dimarco,2001,r1,1500,1540.9202504917182
s stricker,2001,r1,1559.4832074240435,1535.8945785789954
a cabrera,2001,r1,1500.1106254772012,1535.8945785789954
m jimenez,2001,r1,1448.3753056483451,1525.8432347535497
j olazabal,2001,r1,1514.311406736864,1515.7918909281043
r mediate,2001,r1,1510.0398711274834,1505.7405471026586
p azinger,2001,r1,1523.1000035202455,1515.7918909281043
v singh,2001,r1,1654.2600835120927,1520.817562840827
t lehman,2001,r1,1602.4338945806987,1490.6635313644902
j parnevik,2001,r1,1490.880404328822,1510.7662190153815
j maggert,2001,r1,1488.663306920843,1505.7405471026586
m o'meara,2001,r1,1494.9810055148316,1520.817562840827
j huston,2001,r1,1518.241802497951,1530.8689066662726
d clarke,2001,r1,1520.54905963486,1505.7405471026586
t scherrer,2001,r1,1500,1510.7662190153815
f couples,2001,r1,1518.7345503383456,1495.689203277213
m weir,2001,r1,1535.1470168002563,1495.689203277213
p harrington,2001,r1,1510.3612801301372,1490.6635313644902
s jones,2001,r1,1564.220174562612,1495.689203277213
j leonard,2001,r1,1532.2714288902775,1500.7148751899358
d toms,2001,r1,1499.1846598020293,1505.7405471026586
l janzen,2001,r1,1481.9683042511024,1530.8689066662726
s appleby,2001,r1,1505.2402456349482,1505.7405471026586
d waldorf,2001,r1,1483.5336875396179,1505.7405471026586
m brooks,2001,r1,1500.8404908669938,1515.7918909281043
h sutton,2001,r1,1546.4419679963485,1495.689203277213
l roberts,2001,r1,1603.400902991629,1510.7662190153815
s hoch,2001,r1,1483.5336875396179,1495.689203277213
c perry,2001,r1,1520.4183313893577,1525.8432347535497
s lowery,2001,r1,1481.486671075023,1505.7405471026586
s katayama,2001,r1,1500,1490.6635313644902
f langham,2001,r1,1500,1505.7405471026586
j kaye,2001,r1,1500,1495.689203277213
d hart,2001,r1,1515.5161716728223,1495.689203277213
b may,2001,r1,1500,1510.7662190153815
c franco,2001,r1,1519.0091052999003,1510.7662190153815
r allenby,2001,r1,1447.143280014961,1510.7662190153815
n begay iii,2001,r1,1493.827133001176,1500.7148751899358
t bjorn,2001,r1,1512.4629940582347,1515.7918909281043
j coceres,2001,r1,1500,1480.6121875390447
j driscoll,2001,r1,1500,1525.8432347535497
s garcia,2001,r1,1555.6693201107378,1515.7918909281043
d love iii,2001,r1,1549.987894020157,1510.7662190153815
d paulson,2001,r1,1577.5235623287338,1500.7148751899358
j durant,2001,r1,1366.0169581854864,1500.7148751899358
s lyle,2001,r1,1470.520986854557,1495.689203277213
s maruyama,2001,r1,1481.016501889835,1480.6121875390447
s verplank,2001,r1,1459.5533472569382,1520.817562840827
g chalmers,2001,r1,1500,1485.6378594517673
l mize,2001,r1,1507.3146847015673,1495.689203277213
j nicklaus,2001,r1,1459.4581840471099,1500.7148751899358
n price,2001,r1,1559.1622263705171,1500.7148751899358
e romero,2001,r1,1500,1490.6635313644902
r sabbatini,2001,r1,1500,1500.7148751899358
t watson,2001,r1,1491.0394647668804,1475.586515626322
i woosnam,2001,r1,1511.5773640435914,1510.7662190153815
s cink,2001,r1,1506.3447495000282,1490.6635313644902
r goosen,2001,r1,1519.3609276098955,1490.6635313644902
p lawrie,2001,r1,1462.637905358654,1500.7148751899358
c montgomerie,2001,r1,1499.9018623812563,1500.7148751899358
g player,2001,r1,1489.8513857470052,1500.7148751899358
f zoeller,2001,r1,1435.4244266915932,1480.6121875390447
a baddeley,2001,r1,1488.663306920843,1490.6635313644902
s flesch,2001,r1,1500,1495.689203277213
g waite,2001,r1,1490.0333312648115,1470.560843713599
n faldo,2001,r1,1538.7891363290169,1490.6635313644902
r floyd,2001,r1,1437.8005826209906,1485.6378594517673
m ilonen,2001,r1,1500,1505.7405471026586
s ballesteros,2001,r1,1416.9048008217183,1485.6378594517673
c coody,2001,r1,1444.4955860573777,1465.5351718008762
p fulke,2001,r1,1500,1500.7148751899358
c stadler,2001,r1,1505.2402456349482,1470.560843713599
m campbell,2001,r1,1497.1417255756774,1475.586515626322
g norman,2001,r1,1498.215188871268,1510.7662190153815
dj trahan,2001,r1,1500,1475.586515626322
g puga,2001,r1,1500,1485.6378594517673
j quinney,2001,r1,1500,1465.5351718008762
a palmer,2001,r1,1440.176739312153,1455.4838279754306
b crenshaw,2001,r1,1454.7548238627514,1460.5094998881534
t aaron,2001,r1,1392.7632023056774,1460.5094998881534
b casper,2001,r1,1456.8622029432229,1430.3554684118167
g brewer,2001,r1,1401.515945533915,1445.4324841499852
t woods,2001,r1r2,1515.7918909281043,1548.393785116816
d duval,2001,r1r2,1510.7662190153815,1540.0094182754658
p mickelson,2001,r1r2,1530.8689066662726,1563.4710080781292
m calcavecchia,2001,r1r2,1505.7405471026586,1531.6250516262003
t izawa,2001,r1r2,1510.7662190153815,1540.0094182754658
k triplett,2001,r1r2,1525.8432347535497,1551.728014414533
j furyk,2001,r1r2,1520.817562840827,1539.9850209454626
b langer,2001,r1r2,1500.7148751899358,1513.1648064448568
e els,2001,r1r2,1510.7662190153815,1533.292165793227
b faxon,2001,r1r2,1500.7148751899358,1516.523432685976
c dimarco,2001,r1r2,1540.9202504917182,1580.2397435099558
s stricker,2001,r1r2,1535.8945785789954,1565.1381232137157
a cabrera,2001,r1r2,1535.8945785789954,1565.1381232137157
m jimenez,2001,r1r2,1525.8432347535497,1545.0107619322941
j olazabal,2001,r1r2,1515.7918909281043,1541.6765326345771
r mediate,2001,r1r2,1505.7405471026586,1518.190546661723
p azinger,2001,r1r2,1515.7918909281043,1531.600653911219
v singh,2001,r1r2,1520.817562840827,1539.9850209454626
t lehman,2001,r1r2,1490.6635313644902,1499.754700340649
j parnevik,2001,r1r2,1510.7662190153815,1523.216287069869
j maggert,2001,r1r2,1505.7405471026586,1518.190546661723
m o'meara,2001,r1r2,1520.817562840827,1529.9091422221043
j huston,2001,r1r2,1530.8689066662726,1543.3192506314128
d clarke,2001,r1r2,1505.7405471026586,1528.266425385081
t scherrer,2001,r1r2,1510.7662190153815,1523.216287069869
f couples,2001,r1r2,1495.689203277213,1498.0631876951122
m weir,2001,r1r2,1495.689203277213,1504.780440177351
p harrington,2001,r1r2,1490.6635313644902,1496.3960740995294
s jones,2001,r1r2,1495.689203277213,1501.4218139362317
j leonard,2001,r1r2,1500.7148751899358,1506.447553962618
d toms,2001,r1r2,1505.7405471026586,1511.4732941794841
l janzen,2001,r1r2,1530.8689066662726,1560.1123818370097
s appleby,2001,r1r2,1505.7405471026586,1518.190546661723
d waldorf,2001,r1r2,1505.7405471026586,1518.190546661723
m brooks,2001,r1r2,1515.7918909281043,1531.600653911219
h sutton,2001,r1r2,1495.689203277213,1504.780440177351
l roberts,2001,r1r2,1510.7662190153815,1513.1404083465109
s hoch,2001,r1r2,1495.689203277213,1501.4218139362317
c perry,2001,r1r2,1525.8432347535497,1538.2935094500554
s lowery,2001,r1r2,1505.7405471026586,1511.4732941794841
s katayama,2001,r1r2,1490.6635313644902,1493.0374478584101
f langham,2001,r1r2,1505.7405471026586,1508.1146679383648
j kaye,2001,r1r2,1495.689203277213,1498.0631876951122
d hart,2001,r1r2,1495.689203277213,1501.4218139362317
b may,2001,r1r2,1510.7662190153815,1513.1404083465109
c franco,2001,r1r2,1510.7662190153815,1523.216287069869
r allenby,2001,r1r2,1510.7662190153815,1513.1404083465109
n begay iii,2001,r1r2,1500.7148751899358,1499.7303014803792
t bjorn,2001,r1r2,1515.7918909281043,1514.807522705622
j coceres,2001,r1r2,1480.6121875390447,1479.6273425097784
j driscoll,2001,r1r2,1525.8432347535497,1524.859004485578
s garcia,2001,r1r2,1515.7918909281043,1514.807522705622
d love iii,2001,r1r2,1510.7662190153815,1509.7817821053914
d paulson,2001,r1r2,1500.7148751899358,1499.7303014803792
j durant,2001,r1r2,1500.7148751899358,1496.37167523926
s lyle,2001,r1r2,1495.689203277213,1491.3459352128734
s maruyama,2001,r1r2,1480.6121875390447,1476.2687162686589
s verplank,2001,r1r2,1520.817562840827,1516.474637257627
g chalmers,2001,r1r2,1485.6378594517673,1477.9358294872427
l mize,2001,r1r2,1495.689203277213,1487.9873089717541
j nicklaus,2001,r1r2,1500.7148751899358,1493.0130489981404
n price,2001,r1r2,1500.7148751899358,1493.0130489981404
e romero,2001,r1r2,1490.6635313644902,1482.961569135052
r sabbatini,2001,r1r2,1500.7148751899358,1493.0130489981404
t watson,2001,r1r2,1475.586515626322,1467.8843507551599
i woosnam,2001,r1r2,1510.7662190153815,1503.0645296231528
s cink,2001,r1r2,1490.6635313644902,1479.6029428939325
r goosen,2001,r1r2,1490.6635313644902,1479.6029428939325
p lawrie,2001,r1r2,1500.7148751899358,1489.6544227570212
c montgomerie,2001,r1r2,1500.7148751899358,1489.6544227570212
g player,2001,r1r2,1500.7148751899358,1489.6544227570212
f zoeller,2001,r1r2,1480.6121875390447,1469.5514637864203
a baddeley,2001,r1r2,1490.6635313644902,1476.2443166528133
s flesch,2001,r1r2,1495.689203277213,1481.2700564895154
g waite,2001,r1r2,1470.560843713599,1456.1413591870867
n faldo,2001,r1r2,1490.6635313644902,1472.8856904116938
r floyd,2001,r1r2,1485.6378594517673,1467.8599507638846
m ilonen,2001,r1r2,1505.7405471026586,1487.9629104916485
s ballesteros,2001,r1r2,1485.6378594517673,1464.5013245227651
c coody,2001,r1r2,1465.5351718008762,1444.398367804785
p fulke,2001,r1r2,1500.7148751899358,1479.5785440336629
c stadler,2001,r1r2,1470.560843713599,1449.4241067048479
m campbell,2001,r1r2,1475.586515626322,1451.091219549563
g norman,2001,r1r2,1510.7662190153815,1486.2713984175557
dj trahan,2001,r1r2,1475.586515626322,1451.091219549563
g puga,2001,r1r2,1485.6378594517673,1451.0668195582875
j quinney,2001,r1r2,1465.5351718008762,1430.9638628403075
a palmer,2001,r1r2,1455.4838279754306,1414.1951331121834
b crenshaw,2001,r1r2,1460.5094998881534,1415.8622454018885
t aaron,2001,r1r2,1460.5094998881534,1402.4277404374109
b casper,2001,r1r2,1430.3554684118167,1358.8388070250435
t woods,2001,r1r3,1548.393785116816,1587.0464436936504
d duval,2001,r1r3,1540.0094182754658,1565.9000909015745
p mickelson,2001,r1r3,1563.4710080781292,1597.8701552270347
m calcavecchia,2001,r1r3,1531.6250516262003,1561.76941963631
t izawa,2001,r1r3,1540.0094182754658,1548.884410627689
k triplett,2001,r1r3,1551.728014414533,1573.3650827865936
j furyk,2001,r1r3,1539.9850209454626,1553.1139327108215
b langer,2001,r1r3,1513.1648064448568,1526.2930031853848
e els,2001,r1r3,1533.292165793227,1559.1826583260952
b faxon,2001,r1r3,1516.523432685976,1533.9056384494525
c dimarco,2001,r1r3,1580.2397435099558,1610.3854291883638
s stricker,2001,r1r3,1565.1381232137157,1582.5216354868746
a cabrera,2001,r1r3,1565.1381232137157,1591.0294756238172
m jimenez,2001,r1r3,1545.0107619322941,1553.8858888153043
j olazabal,2001,r1r3,1541.6765326345771,1559.059409925314
r mediate,2001,r1r3,1518.190546661723,1539.826716709764
p azinger,2001,r1r3,1531.600653911219,1536.2215008582307
v singh,2001,r1r3,1539.9850209454626,1540.3521725054075
t lehman,2001,r1r3,1499.754700340649,1495.866863289867
j parnevik,2001,r1r3,1523.216287069869,1519.3290702518934
j maggert,2001,r1r3,1518.190546661723,1522.8110364358786
m o'meara,2001,r1r3,1529.9091422221043,1521.7681837630803
j huston,2001,r1r3,1543.3192506314128,1539.4325717668248
d clarke,2001,r1r3,1528.266425385081,1537.141103344196
t scherrer,2001,r1r3,1523.216287069869,1527.8369103888363
f couples,2001,r1r3,1498.0631876951122,1477.1596259657192
m weir,2001,r1r3,1504.780440177351,1496.638815237754
p harrington,2001,r1r3,1496.3960740995294,1484.000308783654
s jones,2001,r1r3,1501.4218139362317,1489.0261805535677
j leonard,2001,r1r3,1506.447553962618,1494.052052882199
d toms,2001,r1r3,1511.4732941794841,1503.3318458403655
l janzen,2001,r1r3,1560.1123818370097,1577.495757381263
s appleby,2001,r1r3,1518.190546661723,1522.8110364358786
d waldorf,2001,r1r3,1518.190546661723,1518.5571163674072
m brooks,2001,r1r3,1531.600653911219,1510.6979804474026
h sutton,2001,r1r3,1504.780440177351,1500.8927353062254
l roberts,2001,r1r3,1513.1404083465109,1492.2372438936848
s hoch,2001,r1r3,1501.4218139362317,1489.0261805535677
c perry,2001,r1r3,1538.2935094500554,1525.8988553908612
s lowery,2001,r1r3,1511.4732941794841,1473.554405361066
s katayama,2001,r1r3,1493.0374478584101,1472.1337544415624
f langham,2001,r1r3,1508.1146679383648,1478.703530552491
j kaye,2001,r1r3,1498.0631876951122,1472.905705897248
d hart,2001,r1r3,1501.4218139362317,1463.5026601427394
b may,2001,r1r3,1513.1404083465109,1492.2372438936848
c franco,2001,r1r3,1523.216287069869,1498.0594699095368
r allenby,2001,r1r3,1513.1404083465109,1483.729403756742
t woods,2001,r1r4,1587.0464436936504,1631.3067325054467
d duval,2001,r1r4,1565.9000909015745,1603.1709816867992
p mickelson,2001,r1r4,1597.8701552270347,1631.6475162531908
m calcavecchia,2001,r1r4,1561.76941963631,1585.062561588823
t izawa,2001,r1r4,1548.884410627689,1572.1772034753294
k triplett,2001,r1r4,1573.3650827865936,1593.1641319969776
j furyk,2001,r1r4,1553.1139327108215,1572.9124307784853
b langer,2001,r1r4,1526.2930031853848,1546.0907809259238
e els,2001,r1r4,1559.1826583260952,1578.9813208948813
b faxon,2001,r1r4,1533.9056384494525,1550.2092104460617
c dimarco,2001,r1r4,1610.3854291883638,1626.691093362454
s stricker,2001,r1r4,1582.5216354868746,1598.8265268852344
a cabrera,2001,r1r4,1591.0294756238172,1607.3346016774353
m jimenez,2001,r1r4,1553.8858888153043,1570.1899986821502
j olazabal,2001,r1r4,1559.059409925314,1571.8692509586929
r mediate,2001,r1r4,1539.826716709764,1552.6360383784147
p azinger,2001,r1r4,1536.2215008582307,1549.030725794572
v singh,2001,r1r4,1540.3521725054075,1549.6670991945437
t lehman,2001,r1r4,1495.866863289867,1505.1806095744403
j parnevik,2001,r1r4,1519.3290702518934,1525.149026349483
j maggert,2001,r1r4,1522.8110364358786,1528.6310850757877
m o'meara,2001,r1r4,1521.7681837630803,1527.5882046675706
j huston,2001,r1r4,1539.4325717668248,1545.2530646615708
d clarke,2001,r1r4,1537.141103344196,1539.4671256525157
t scherrer,2001,r1r4,1527.8369103888363,1526.668274733592
f couples,2001,r1r4,1477.1596259657192,1472.4952481397627
m weir,2001,r1r4,1496.638815237754,1488.480536284901
p harrington,2001,r1r4,1484.000308783654,1475.841699627281
s jones,2001,r1r4,1489.0261805535677,1480.8677024302308
j leonard,2001,r1r4,1494.052052882199,1485.8937061571735
d toms,2001,r1r4,1503.3318458403655,1491.6793336002677
l janzen,2001,r1r4,1577.495757381263,1565.8452379372327
s appleby,2001,r1r4,1522.8110364358786,1511.1590396033353
d waldorf,2001,r1r4,1518.5571163674072,1506.9050065002284
m brooks,2001,r1r4,1510.6979804474026,1499.0456624529997
h sutton,2001,r1r4,1500.8927353062254,1485.7457498272815
l roberts,2001,r1r4,1492.2372438936848,1473.5956223959038
s hoch,2001,r1r4,1489.0261805535677,1470.3844751467595
c perry,2001,r1r4,1525.8988553908612,1507.25812258702
s lowery,2001,r1r4,1473.554405361066,1447.923479551664
s katayama,2001,r1r4,1472.1337544415624,1446.502791872028
f langham,2001,r1r4,1478.703530552491,1453.072738221285
j kaye,2001,r1r4,1472.905705897248,1443.7803542043239
d hart,2001,r1r4,1463.5026601427394,1434.3770657616749
b may,2001,r1r4,1492.2372438936848,1463.1123951124323
c franco,2001,r1r4,1498.0594699095368,1465.4403645572636
r allenby,2001,r1r4,1483.729403756742,1447.615514791835
t woods,2002,r1,1631.3067325054467,1522.8399069459347
r goosen,2002,r1,1479.6029428939325,1528.375601893008
p mickelson,2002,r1,1631.6475162531908,1528.375601893008
j olazabal,2002,r1,1571.8692509586929,1522.8399069459347
p harrington,2002,r1,1475.841699627281,1528.375601893008
e els,2002,r1,1578.9813208948813,1522.8399069459347
v singh,2002,r1,1549.6670991945437,1522.8399069459347
s garcia,2002,r1,1514.807522705622,1533.9112968400816
m jimenez,2002,r1,1570.1899986821502,1522.8399069459347
a scott,2002,r1,1500,1517.304211998861
a cabrera,2002,r1,1607.3346016774353,1533.9112968400816
b faxon,2002,r1,1550.2092104460617,1517.304211998861
c dimarco,2002,r1,1626.691093362454,1522.8399069459347
s maruyama,2002,r1,1476.2687162686589,1495.1614322105668
c montgomerie,2002,r1,1489.6544227570212,1495.1614322105668
d love iii,2002,r1,1509.7817821053914,1539.4469917871552
n faldo,2002,r1,1472.8856904116938,1495.1614322105668
p mcginley,2002,r1,1500,1511.7685170517875
t bjorn,2002,r1,1514.807522705622,1500.6971271576404
j leonard,2002,r1,1485.8937061571735,1522.8399069459347
jerry kelly,2002,r1,1500,1511.7685170517875
d clarke,2002,r1,1539.4671256525157,1522.8399069459347
n price,2002,r1,1493.0130489981404,1522.8399069459347
m brooks,2002,r1,1499.0456624529997,1500.6971271576404
t pernice jr,2002,r1,1494.0430615922019,1500.6971271576404
s cink,2002,r1,1479.6029428939325,1500.6971271576404
j sluman,2002,r1,1546.0519955070351,1506.232822104714
m weir,2002,r1,1488.480536284901,1511.7685170517875
j parnevik,2002,r1,1525.149026349483,1522.8399069459347
r allenby,2002,r1,1447.615514791835,1506.232822104714
c howell iii,2002,r1,1500,1500.6971271576404
c stadler,2002,r1,1449.4241067048479,1506.232822104714
b langer,2002,r1,1546.0907809259238,1506.232822104714
j daly,2002,r1,1457.5082863607472,1500.6971271576404
b mayfair,2002,r1,1463.326948177879,1500.6971271576404
d toms,2002,r1,1491.6793336002677,1506.232822104714
f couples,2002,r1,1472.4952481397627,1506.232822104714
r mediate,2002,r1,1552.6360383784147,1495.1614322105668
g norman,2002,r1,1486.2713984175557,1517.304211998861
t watson,2002,r1,1467.8843507551599,1517.304211998861
s lowery,2002,r1,1447.923479551664,1495.1614322105668
k triplett,2002,r1,1593.1641319969776,1500.6971271576404
s verplank,2002,r1,1516.474637257627,1522.8399069459347
l westwood,2002,r1,1476.838684676989,1495.1614322105668
b estes,2002,r1,1538.7640872931968,1506.232822104714
p azinger,2002,r1,1549.030725794572,1495.1614322105668
m campbell,2002,r1,1451.091219549563,1500.6971271576404
j durant,2002,r1,1496.37167523926,1500.6971271576404
d duval,2002,r1,1603.1709816867992,1500.6971271576404
m hoey,2002,r1,1500,1495.1614322105668
t lehman,2002,r1,1505.1806095744403,1489.6257372634932
s mccarron,2002,r1,1601.434590311289,1495.1614322105668
l mize,2002,r1,1487.9873089717541,1500.6971271576404
r sabbatini,2002,r1,1493.0130489981404,1506.232822104714
k sutherland,2002,r1,1500,1478.5543473693463
m calcavecchia,2002,r1,1585.062561588823,1473.0186524222727
t izawa,2002,r1,1572.1772034753294,1506.232822104714
l janzen,2002,r1,1565.8452379372327,1500.6971271576404
p lawrie,2002,r1,1489.6544227570212,1495.1614322105668
m o'meara,2002,r1,1527.5882046675706,1478.5543473693463
b andrade,2002,r1,1464.5517667448676,1495.1614322105668
b dickerson,2002,r1,1500,1473.0186524222727
j furyk,2002,r1,1572.9124307784853,1506.232822104714
s katayama,2002,r1,1446.502791872028,1478.5543473693463
t kite,2002,r1,1491.6911612910073,1484.0900423164198
m kuchar,2002,r1,1439.4406991592723,1506.232822104714
k perry,2002,r1,1513.1303084645842,1489.6257372634932
t taniguchi,2002,r1,1500,1467.482957475199
n fasth,2002,r1,1500,1489.6257372634932
s hoch,2002,r1,1470.3844751467595,1489.6257372634932
s stricker,2002,r1,1598.8265268852344,1495.1614322105668
c perks,2002,r1,1500,1461.9472625281255
f zoeller,2002,r1,1469.5514637864203,1495.1614322105668
j coceres,2002,r1,1479.6273425097784,1500.6971271576404
r floyd,2002,r1,1467.8599507638846,1473.0186524222727
r hamilton,2002,r1,1500,1484.0900423164198
t jackson,2002,r1,1438.4160606038731,1489.6257372634932
s lyle,2002,r1,1491.3459352128734,1506.232822104714
i woosnam,2002,r1,1503.0645296231528,1484.0900423164198
s ballesteros,2002,r1,1464.5013245227651,1495.1614322105668
t aaron,2002,r1,1402.4277404374109,1473.0186524222727
b crenshaw,2002,r1,1415.8622454018885,1461.9472625281255
g player,2002,r1,1489.6544227570212,1467.482957475199
s appleby,2002,r1,1511.1590396033353,1467.482957475199
c reavie,2002,r1,1500,1500.6971271576404
c coody,2002,r1,1444.398367804785,1456.411567581052
a palmer,2002,r1,1414.1951331121834,1417.661702951537
f lickliter,2002,r1,1510.5901465603392,1506.232822104714
t woods,2002,r1r2,1522.8399069459347,1550.9059501951049
r goosen,2002,r1r2,1528.375601893008,1566.1262530672425
p mickelson,2002,r1r2,1528.375601893008,1549.9853726647332
j olazabal,2002,r1r2,1522.8399069459347,1550.9059501951049
p harrington,2002,r1r2,1528.375601893008,1556.4417248257369
e els,2002,r1r2,1522.8399069459347,1557.3623023561086
v singh,2002,r1r2,1522.8399069459347,1563.8186545171125
s garcia,2002,r1r2,1533.9112968400816,1561.9774997037573
m jimenez,2002,r1r2,1522.8399069459347,1544.449598034101
a scott,2002,r1r2,1517.304211998861,1532.4574714887062
a cabrera,2002,r1r2,1533.9112968400816,1561.9774997037573
b faxon,2002,r1r2,1517.304211998861,1522.7729432472006
c dimarco,2002,r1r2,1522.8399069459347,1544.449598034101
s maruyama,2002,r1r2,1495.1614322105668,1497.40167206886
c montgomerie,2002,r1r2,1495.1614322105668,1500.629848149362
d love iii,2002,r1r2,1539.4469917871552,1557.8287465888138
n faldo,2002,r1r2,1495.1614322105668,1513.5425524713696
p mcginley,2002,r1r2,1511.7685170517875,1517.2371691079113
t bjorn,2002,r1r2,1500.6971271576404,1522.3065019626238
j leonard,2002,r1r2,1522.8399069459347,1531.5368937120936
jerry kelly,2002,r1r2,1511.7685170517875,1517.2371691079113
d clarke,2002,r1r2,1522.8399069459347,1534.7650697925953
n price,2002,r1r2,1522.8399069459347,1528.3087176315917
m brooks,2002,r1r2,1500.6971271576404,1506.1656215601142
t pernice jr,2002,r1r2,1500.6971271576404,1506.1656215601142
s cink,2002,r1r2,1500.6971271576404,1512.621973721118
j sluman,2002,r1r2,1506.232822104714,1514.929571293093
m weir,2002,r1r2,1511.7685170517875,1526.921697349417
j parnevik,2002,r1r2,1522.8399069459347,1541.2214219535992
r allenby,2002,r1r2,1506.232822104714,1521.3859234540969
c howell iii,2002,r1r2,1500.6971271576404,1502.9374454796123
c stadler,2002,r1r2,1506.232822104714,1514.929571293093
b langer,2002,r1r2,1506.232822104714,1514.929571293093
j daly,2002,r1r2,1500.6971271576404,1502.9374454796123
b mayfair,2002,r1r2,1500.6971271576404,1509.3937976406162
d toms,2002,r1r2,1506.232822104714,1508.4732191320893
f couples,2002,r1r2,1506.232822104714,1511.701395212591
r mediate,2002,r1r2,1495.1614322105668,1510.3143763908677
g norman,2002,r1r2,1517.304211998861,1519.5447671666989
t watson,2002,r1r2,1517.304211998861,1519.5447671666989
s lowery,2002,r1r2,1495.1614322105668,1500.629848149362
k triplett,2002,r1r2,1500.6971271576404,1512.621973721118
s verplank,2002,r1r2,1522.8399069459347,1531.5368937120936
l westwood,2002,r1r2,1495.1614322105668,1497.40167206886
b estes,2002,r1r2,1506.232822104714,1514.929571293093
p azinger,2002,r1r2,1495.1614322105668,1494.1734959883581
m campbell,2002,r1r2,1500.6971271576404,1499.7092693991106
j durant,2002,r1r2,1500.6971271576404,1499.7092693991106
d duval,2002,r1r2,1500.6971271576404,1499.7092693991106
m hoey,2002,r1r2,1495.1614322105668,1494.1734959883581
t lehman,2002,r1r2,1489.6257372634932,1488.6377228182187
s mccarron,2002,r1r2,1495.1614322105668,1494.1734959883581
l mize,2002,r1r2,1500.6971271576404,1499.7092693991106
r sabbatini,2002,r1r2,1506.232822104714,1505.2450430515873
k sutherland,2002,r1r2,1478.5543473693463,1477.5661771953644
m calcavecchia,2002,r1r2,1473.0186524222727,1468.8022286599576
t izawa,2002,r1r2,1506.232822104714,1502.0168669710854
l janzen,2002,r1r2,1500.6971271576404,1496.4810933186086
p lawrie,2002,r1r2,1495.1614322105668,1490.9453199078562
m o'meara,2002,r1r2,1478.5543473693463,1474.3380011148624
b andrade,2002,r1r2,1495.1614322105668,1487.7171438273544
b dickerson,2002,r1r2,1473.0186524222727,1465.5740525794556
j furyk,2002,r1r2,1506.232822104714,1498.7886908905834
s katayama,2002,r1r2,1478.5543473693463,1471.1098250343605
t kite,2002,r1r2,1484.0900423164198,1476.6455977265832
m kuchar,2002,r1r2,1506.232822104714,1498.7886908905834
k perry,2002,r1r2,1489.6257372634932,1482.1813706572148
t taniguchi,2002,r1r2,1467.482957475199,1460.0382803607836
n fasth,2002,r1r2,1489.6257372634932,1478.953194576713
s hoch,2002,r1r2,1489.6257372634932,1478.953194576713
s stricker,2002,r1r2,1495.1614322105668,1484.4889677468525
c perks,2002,r1r2,1461.9472625281255,1448.0461562162618
f zoeller,2002,r1r2,1495.1614322105668,1481.2607916663505
j coceres,2002,r1r2,1500.6971271576404,1483.568388996601
r floyd,2002,r1r2,1473.0186524222727,1455.88952433795
r hamilton,2002,r1r2,1484.0900423164198,1463.7328934045756
t jackson,2002,r1r2,1489.6257372634932,1469.2686663352072
s lyle,2002,r1r2,1506.232822104714,1485.875986568576
i woosnam,2002,r1r2,1484.0900423164198,1460.5047173240737
s ballesteros,2002,r1r2,1495.1614322105668,1468.348087344343
t aaron,2002,r1r2,1473.0186524222727,1442.9768200159424
b crenshaw,2002,r1r2,1461.9472625281255,1428.6770997332505
g player,2002,r1r2,1467.482957475199,1434.2128717167684
s appleby,2002,r1r2,1467.482957475199,1430.9846956362665
c reavie,2002,r1r2,1500.6971271576404,1460.9711564330878
c coody,2002,r1r2,1456.411567581052,1397.3159193398
a palmer,2002,r1r2,1417.661702951537,1332.7401149153718
t woods,2002,r1r3,1550.9059501951049,1598.3959983846476
r goosen,2002,r1r3,1566.1262530672425,1613.616732738331
p mickelson,2002,r1r3,1549.9853726647332,1580.1376389746167
j olazabal,2002,r1r3,1550.9059501951049,1576.7238035086561
p harrington,2002,r1r3,1556.4417248257369,1577.9252956692935
e els,2002,r1r3,1557.3623023561086,1587.5147772236933
v singh,2002,r1r3,1563.8186545171125,1602.6401905806329
s garcia,2002,r1r3,1561.9774997037573,1592.130105492674
m jimenez,2002,r1r3,1544.449598034101,1548.5950745558976
a scott,2002,r1r3,1532.4574714887062,1536.6026118647153
a cabrera,2002,r1r3,1561.9774997037573,1579.126788567079
b faxon,2002,r1r3,1522.7729432472006,1526.917813805611
c dimarco,2002,r1r3,1544.449598034101,1557.2639525062943
s maruyama,2002,r1r3,1497.40167206886,1479.8736477685154
c montgomerie,2002,r1r3,1500.629848149362,1500.4396682659226
d love iii,2002,r1r3,1557.8287465888138,1557.6401618463412
n faldo,2002,r1r3,1513.5425524713696,1517.6871672210468
p mcginley,2002,r1r3,1517.2371691079113,1512.7130081406633
t bjorn,2002,r1r3,1522.3065019626238,1543.789115463325
j leonard,2002,r1r3,1531.5368937120936,1518.3442524763914
jerry kelly,2002,r1r3,1517.2371691079113,1512.7130081406633
d clarke,2002,r1r3,1534.7650697925953,1530.2413967257312
n price,2002,r1r3,1528.3087176315917,1528.1193032661258
