player,year,round,z_round
c coody,1972,r1,-0.7099673120842307
a geiberger,1972,r1,0.1757344831891685
s melnyk,1972,r1,-1.0052012438420306
b yancey,1972,r1,-1.0052012438420306
b casper jr,1972,r1,-0.11949944856863123
b goalby,1972,r1,-0.7099673120842307
b crenshaw,1972,r1,-0.7099673120842307
t kono,1972,r1,0.1757344831891685
l wadkins,1972,r1,-1.0052012438420306
r charles,1972,r1,-1.0052012438420306
r de vicenzo,1972,r1,-0.11949944856863123
g dickinson jr,1972,r1,0.4709684149469683
h green,1972,r1,-0.11949944856863123
p harney,1972,r1,-1.3004351755998302
t jacklin,1972,r1,-1.0052012438420306
t kite,1972,r1,-0.414733380326431
s snead,1972,r1,-1.8909030391154298
j snead,1972,r1,-0.414733380326431
c greene,1972,r1,-0.11949944856863123
b nichols,1972,r1,-1.0052012438420306
h bannerman,1972,r1,0.7662023467047681
g jones,1972,r1,-0.7099673120842307
a palmer,1972,r1,-1.59566910735763
l trevino,1972,r1,-0.11949944856863123
l liang-huan,1972,r1,-0.11949944856863123
g gilbert,1972,r1,-1.0052012438420306
p oosterhuis,1972,r1,-0.414733380326431
k still,1972,r1,-0.414733380326431
f beard,1972,r1,-1.0052012438420306
j simons,1972,r1,-1.3004351755998302
j mclean,1972,r1,-0.11949944856863123
b murphy jr,1972,r1,-0.11949944856863123
l hinson,1972,r1,0.4709684149469683
b rosburg,1972,r1,-0.414733380326431
d weaver,1972,r1,-0.414733380326431
r bendall jr,1972,r1,0.4709684149469683
j boros,1972,r1,0.4709684149469683
h irwin,1972,r1,1.6519041419781673
d january,1972,r1,-0.11949944856863123
j miller,1972,r1,0.1757344831891685
m rudolph,1972,r1,-0.414733380326431
a wall jr,1972,r1,0.4709684149469683
t bolt,1972,r1,0.1757344831891685
j rodriguez,1972,r1,-0.414733380326431
t aaron,1972,r1,0.7662023467047681
d ford,1972,r1,0.1757344831891685
l harris jr,1972,r1,1.0614362784625677
d hill,1972,r1,0.1757344831891685
m ozaki,1972,r1,-0.414733380326431
e pearce,1972,r1,1.0614362784625677
b cole,1972,r1,0.7662023467047681
d eichelberger,1972,r1,0.7662023467047681
d graham,1972,r1,0.1757344831891685
y hsieh,1972,r1,1.0614362784625677
d lotz,1972,r1,0.4709684149469683
m giles iii,1972,r1,0.7662023467047681
m barber,1972,r1,-0.11949944856863123
j colbert,1972,r1,-0.414733380326431
r sota,1972,r1,0.7662023467047681
m west iii,1972,r1,1.3566702102203676
g cowan,1972,r1,0.1757344831891685
r floyd,1972,r1,0.1757344831891685
g sarazen,1972,r1,1.0614362784625677
t culligan iii,1972,r1,0.7662023467047681
j gabrielsen,1972,r1,1.6519041419781673
h keiser,1972,r1,1.3566702102203676
w hyndman iii,1972,r1,-0.11949944856863123
o moody,1972,r1,1.3566702102203676
b barnes,1972,r1,2.832839869009366
j farquhar,1972,r1,2.5376059372515667
r guldahl,1972,r1,4.013775596040565
w campbell,1972,r1,-0.11949944856863123
t aaron,1973,r1,-2.1210925273534946
j snead,1973,r1,-1.5618334043856918
j jamieson,1973,r1,-0.7229447199339873
j nicklaus,1973,r1,-1.8414629658695933
p oosterhuis,1973,r1,-0.7229447199339873
b goalby,1973,r1,-0.7229447199339873
j miller,1973,r1,-0.1636855969661844
b devlin,1973,r1,-0.7229447199339873
m ozaki,1973,r1,-1.8414629658695933
g brewer jr,1973,r1,-0.1636855969661844
g dickinson jr,1973,r1,-0.44331515845008584
d january,1973,r1,-0.1636855969661844
j rodriguez,1973,r1,-1.0025742814178888
h green,1973,r1,-1.0025742814178888
m rudolph,1973,r1,-1.0025742814178888
d stockton,1973,r1,-1.0025742814178888
b casper jr,1973,r1,-0.1636855969661844
b dickson,1973,r1,-1.5618334043856918
l graham,1973,r1,0.39557352600161855
b hiskey,1973,r1,-0.44331515845008584
g littler,1973,r1,0.39557352600161855
k zarley,1973,r1,-0.44331515845008584
p rodgers,1973,r1,-1.2822038429017903
f beard,1973,r1,-0.7229447199339873
b crenshaw,1973,r1,-0.7229447199339873
p harney,1973,r1,0.39557352600161855
b nichols,1973,r1,0.9548326489694215
a palmer,1973,r1,0.39557352600161855
r charles,1973,r1,-0.44331515845008584
c coody,1973,r1,-0.44331515845008584
d graham,1973,r1,-1.0025742814178888
s snead,1973,r1,-0.44331515845008584
l wadkins,1973,r1,-0.1636855969661844
m giles iii,1973,r1,0.67520308748552
s melnyk,1973,r1,-1.0025742814178888
t weiskopf,1973,r1,0.39557352600161855
r funseth,1973,r1,-0.7229447199339873
a geiberger,1973,r1,-0.1636855969661844
d hill,1973,r1,0.39557352600161855
g jones,1973,r1,-1.2822038429017903
a wall jr,1973,r1,0.9548326489694215
m west iii,1973,r1,-0.1636855969661844
g archer,1973,r1,-0.7229447199339873
m barber,1973,r1,0.67520308748552
j colbert,1973,r1,-0.44331515845008584
b crampton,1973,r1,-0.44331515845008584
l liang-huan,1973,r1,-0.44331515845008584
b lunn,1973,r1,0.11594396451771709
c sanudo,1973,r1,-1.0025742814178888
l trevino,1973,r1,-0.44331515845008584
r de vicenzo,1973,r1,-0.44331515845008584
t kono,1973,r1,-0.44331515845008584
b yancey,1973,r1,-0.1636855969661844
r floyd,1973,r1,0.11594396451771709
d massengale,1973,r1,-0.44331515845008584
j heard,1973,r1,0.11594396451771709
j schlee,1973,r1,0.11594396451771709
b allin,1973,r1,0.11594396451771709
d beman,1973,r1,0.39557352600161855
g cowan,1973,r1,-0.44331515845008584
t jacklin,1973,r1,0.39557352600161855
h sang,1973,r1,0.39557352600161855
b shaw,1973,r1,-0.44331515845008584
j mcgee,1973,r1,1.5140917719372244
j boros,1973,r1,-0.1636855969661844
d ford,1973,r1,0.11594396451771709
m killian,1973,r1,0.9548326489694215
b mitchell,1973,r1,1.5140917719372244
b barnes,1973,r1,0.9548326489694215
g knudson,1973,r1,0.9548326489694215
m hill,1973,r1,0.9548326489694215
j simons,1973,r1,0.9548326489694215
d ballenger,1973,r1,1.5140917719372244
h blancas jr,1973,r1,1.5140917719372244
o moody,1973,r1,1.5140917719372244
d weaver,1973,r1,1.5140917719372244
g hunt,1973,r1,0.67520308748552
d sanders,1973,r1,2.0733508949050274
r guldahl,1973,r1,1.793721333421126
c harrison,1973,r1,1.5140917719372244
t homer,1973,r1,1.5140917719372244
g sarazen,1973,r1,3.471498702324535
g player,1974,r1,-0.8238291524293436
d stockton,1974,r1,-0.8238291524293436
t weiskopf,1974,r1,-0.8238291524293436
j colbert,1974,r1,-2.042003065026288
h irwin,1974,r1,-1.737459586877052
j nicklaus,1974,r1,-1.4329161087278157
b nichols,1974,r1,-0.2147421961308714
p rodgers,1974,r1,-0.5192856742801075
m bembridge,1974,r1,-0.2147421961308714
h green,1974,r1,-1.737459586877052
b crampton,1974,r1,-0.2147421961308714
j heard,1974,r1,-1.1283726305785797
d hill,1974,r1,-0.8238291524293436
a palmer,1974,r1,0.6988882383168369
b allin,1974,r1,-0.2147421961308714
m barber,1974,r1,0.39434476016760084
r johnston,1974,r1,-0.5192856742801075
j miller,1974,r1,-0.5192856742801075
d sikes,1974,r1,-1.4329161087278157
j rodriguez,1974,r1,-1.1283726305785797
s snead,1974,r1,-0.5192856742801075
f beard,1974,r1,-1.4329161087278157
b crenshaw,1974,r1,0.39434476016760084
r floyd,1974,r1,-1.4329161087278157
b goalby,1974,r1,0.6988882383168369
j boros,1974,r1,0.39434476016760084
j schlee,1974,r1,0.39434476016760084
j snead,1974,r1,-0.2147421961308714
c coody,1974,r1,0.08980128201836471
d iverson,1974,r1,-1.737459586877052
h baiocchi,1974,r1,0.39434476016760084
b devlin,1974,r1,-1.1283726305785797
a geiberger,1974,r1,0.6988882383168369
g marsh,1974,r1,0.6988882383168369
p oosterhuis,1974,r1,1.6125186727645453
k zarley,1974,r1,-0.2147421961308714
b casper jr,1974,r1,-1.1283726305785797
a wall jr,1974,r1,-1.1283726305785797
g littler,1974,r1,-1.4329161087278157
l ziegler,1974,r1,-0.5192856742801075
b hiskey,1974,r1,-1.1283726305785797
l thompson,1974,r1,-0.2147421961308714
e sneed,1974,r1,0.08980128201836471
o moody,1974,r1,0.08980128201836471
h blancas jr,1974,r1,-0.2147421961308714
t homer,1974,r1,1.003431716466073
j mahaffey,1974,r1,-0.8238291524293436
m ozaki,1974,r1,1.6125186727645453
m rudolph,1974,r1,1.307975194615309
t aaron,1974,r1,1.003431716466073
g brewer jr,1974,r1,0.39434476016760084
h de lozier,1974,r1,0.08980128201836471
m giles iii,1974,r1,0.08980128201836471
l graham,1974,r1,0.6988882383168369
g koch,1974,r1,0.6988882383168369
j burke jr,1974,r1,-0.5192856742801075
g dickinson jr,1974,r1,-0.8238291524293436
d ford,1974,r1,0.6988882383168369
ad gray,1974,r1,0.39434476016760084
j schroeder,1974,r1,0.6988882383168369
r siderowf,1974,r1,0.08980128201836471
w campbell,1974,r1,0.08980128201836471
r charles,1974,r1,-0.2147421961308714
t jacklin,1974,r1,2.2216056290630175
b kratzert,1974,r1,1.6125186727645453
m pfeil,1974,r1,0.39434476016760084
d strawn,1974,r1,1.003431716466073
p harney,1974,r1,1.003431716466073
c stadler,1974,r1,1.6125186727645453
m west iii,1974,r1,-0.2147421961308714
i aoki,1974,r1,0.08980128201836471
l wadkins,1974,r1,0.08980128201836471
b dickson,1974,r1,0.6988882383168369
j jamieson,1974,r1,1.9170621509137813
h keiser,1974,r1,0.6988882383168369
s adams,1974,r1,1.9170621509137813
c greene,1974,r1,2.2216056290630175
g archer,1974,r1,0.39434476016760084
j nicklaus,1975,r1,-1.890664171092859
j miller,1975,r1,0.44305587304032285
t weiskopf,1975,r1,-1.5572755933595472
h irwin,1975,r1,-0.22372128242630052
b nichols,1975,r1,-2.2240527488261703
b casper jr,1975,r1,-1.2238870156262356
d hill,1975,r1,0.44305587304032285
h green,1975,r1,0.10966729530701116
t watson,1975,r1,-1.2238870156262356
t kite,1975,r1,-0.5571098601596122
j snead,1975,r1,-1.5572755933595472
l trevino,1975,r1,-0.8904984378929238
a palmer,1975,r1,-1.5572755933595472
l ziegler,1975,r1,-0.8904984378929238
b cole,1975,r1,-0.22372128242630052
r curl,1975,r1,-0.5571098601596122
b devlin,1975,r1,-0.5571098601596122
a miller,1975,r1,-1.890664171092859
a wall jr,1975,r1,-0.5571098601596122
b allin,1975,r1,-0.22372128242630052
r johnston,1975,r1,0.10966729530701116
h baiocchi,1975,r1,0.7764444507736346
p fitzsimons,1975,r1,-0.22372128242630052
g littler,1975,r1,-0.5571098601596122
g marsh,1975,r1,0.44305587304032285
m barber,1975,r1,0.10966729530701116
m bembridge,1975,r1,0.44305587304032285
j heard,1975,r1,-0.8904984378929238
d stockton,1975,r1,-0.5571098601596122
g burns iii,1975,r1,-0.5571098601596122
b crenshaw,1975,r1,-0.5571098601596122
f fezler,1975,r1,0.7764444507736346
r floyd,1975,r1,-0.5571098601596122
g player,1975,r1,-0.5571098601596122
v regalado,1975,r1,0.7764444507736346
b yancey,1975,r1,0.10966729530701116
j pate,1975,r1,-0.8904984378929238
t aaron,1975,r1,-0.8904984378929238
g groh,1975,r1,-0.5571098601596122
c coody,1975,r1,-0.5571098601596122
l graham,1975,r1,-0.5571098601596122
b murphy jr,1975,r1,-1.2238870156262356
h blancas jr,1975,r1,-0.5571098601596122
l liang-huan,1975,r1,-0.22372128242630052
m ozaki,1975,r1,-0.22372128242630052
r karl,1975,r1,-0.5571098601596122
g brewer jr,1975,r1,1.1098330285069462
r de vicenzo,1975,r1,0.10966729530701116
m mclendon,1975,r1,-0.8904984378929238
m reasor,1975,r1,0.10966729530701116
p rodgers,1975,r1,1.1098330285069462
j rodriguez,1975,r1,0.10966729530701116
f beard,1975,r1,0.7764444507736346
r charles,1975,r1,0.7764444507736346
j colbert,1975,r1,0.44305587304032285
t diehl,1975,r1,-0.5571098601596122
a geiberger,1975,r1,1.7766101839735695
e sneed,1975,r1,0.10966729530701116
i aoki,1975,r1,0.44305587304032285
d hayes,1975,r1,1.1098330285069462
t jacklin,1975,r1,1.1098330285069462
g koch,1975,r1,1.1098330285069462
p oosterhuis,1975,r1,1.7766101839735695
g archer,1975,r1,2.109998761706881
l elder,1975,r1,0.10966729530701116
d ford,1975,r1,1.4432216062402579
j mahaffey,1975,r1,1.1098330285069462
c strange,1975,r1,0.44305587304032285
b goalby,1975,r1,2.443387339440193
r siderowf,1975,r1,0.44305587304032285
j grace,1975,r1,1.7766101839735695
b crampton,1975,r1,0.7764444507736346
c stadler,1975,r1,2.109998761706881
b menne,1975,r1,0.7764444507736346
d sikes,1975,r1,0.7764444507736346
s snead,1975,r1,-0.8904984378929238
r floyd,1976,r1,-2.586074422255345
b crenshaw,1976,r1,-1.04470556130845
j nicklaus,1976,r1,-1.9695268778765869
l ziegler,1976,r1,-1.9695268778765869
c coody,1976,r1,-0.4281580169296921
h irwin,1976,r1,-0.736431789119071
t kite,1976,r1,-0.11988424474031308
b casper jr,1976,r1,-0.736431789119071
r maltbie,1976,r1,-0.4281580169296921
g marsh,1976,r1,-0.11988424474031308
t weiskopf,1976,r1,-0.11988424474031308
j colbert,1976,r1,-0.736431789119071
l graham,1976,r1,-1.661253105687208
g littler,1976,r1,-0.736431789119071
a geiberger,1976,r1,0.4966632996384449
d hill,1976,r1,-1.352979333497829
j mcgee,1976,r1,-0.736431789119071
c strange,1976,r1,-0.736431789119071
b allin,1976,r1,-1.352979333497829
b devlin,1976,r1,1.1132108440172028
h green,1976,r1,-0.736431789119071
d hayes,1976,r1,0.4966632996384449
g brewer jr,1976,r1,0.4966632996384449
r massengale,1976,r1,-1.04470556130845
j miller,1976,r1,-0.736431789119071
p oosterhuis,1976,r1,0.8049370718278239
b crampton,1976,r1,0.1883895274490659
b murphy jr,1976,r1,-0.4281580169296921
e pearce,1976,r1,-0.736431789119071
g player,1976,r1,-0.11988424474031308
l trevino,1976,r1,0.4966632996384449
a wall jr,1976,r1,0.1883895274490659
d january,1976,r1,-0.11988424474031308
m ozaki,1976,r1,-0.4281580169296921
t watson,1976,r1,1.1132108440172028
j inman,1976,r1,0.1883895274490659
t murakami,1976,r1,0.1883895274490659
a north,1976,r1,-2.277800650065966
b gilder,1976,r1,-0.736431789119071
j mahaffey,1976,r1,-0.4281580169296921
b shearer,1976,r1,-0.11988424474031308
t aaron,1976,r1,-0.11988424474031308
f beard,1976,r1,0.1883895274490659
j snead,1976,r1,-0.4281580169296921
p fitzsimons,1976,r1,-0.736431789119071
r siderowf,1976,r1,0.8049370718278239
b cole,1976,r1,0.4966632996384449
b goalby,1976,r1,0.8049370718278239
s snead,1976,r1,-0.4281580169296921
r curl,1976,r1,-1.04470556130845
g archer,1976,r1,0.1883895274490659
d biles,1976,r1,0.8049370718278239
k fergus,1976,r1,0.8049370718278239
j haas,1976,r1,0.8049370718278239
d iverson,1976,r1,-0.11988424474031308
j wiechers,1976,r1,0.1883895274490659
h baiocchi,1976,r1,1.4214846162065817
d ford,1976,r1,0.1883895274490659
j grace,1976,r1,0.4966632996384449
t jenkins,1976,r1,0.4966632996384449
h lozier,1976,r1,0.4966632996384449
p diniz,1976,r1,1.4214846162065817
b nichols,1976,r1,1.4214846162065817
a palmer,1976,r1,0.1883895274490659
a miller,1976,r1,1.7297583883959609
d refram,1976,r1,1.1132108440172028
w campbell,1976,r1,1.4214846162065817
f ridley,1976,r1,1.1132108440172028
r johnston,1976,r1,0.8049370718278239
j newton,1976,r1,0.8049370718278239
m bembridge,1976,r1,1.4214846162065817
m giles iii,1976,r1,2.9628534771534767
t watson,1977,r1,-1.3654750674283984
j nicklaus,1977,r1,-0.7377641409090746
t kite,1977,r1,-1.3654750674283984
r massengale,1977,r1,-1.3654750674283984
h irwin,1977,r1,-1.3654750674283984
d graham,1977,r1,0.20380224886991102
l graham,1977,r1,0.20380224886991102
b crenshaw,1977,r1,-1.0516196041687365
r floyd,1977,r1,-1.0516196041687365
h green,1977,r1,-2.3070414572073843
d january,1977,r1,-1.6793305306880604
g littler,1977,r1,-1.0516196041687365
j schlee,1977,r1,0.20380224886991102
b casper jr,1977,r1,-0.7377641409090746
j colbert,1977,r1,-0.7377641409090746
r funseth,1977,r1,-0.7377641409090746
j pate,1977,r1,-1.3654750674283984
t weiskopf,1977,r1,-0.42390867764941276
g archer,1977,r1,-0.11005321438975088
a bean,1977,r1,-0.11005321438975088
danny edwards,1977,r1,-0.7377641409090746
l elder,1977,r1,0.5176577121295729
g player,1977,r1,-1.0516196041687365
b kratzert,1977,r1,-1.6793305306880604
a north,1977,r1,-0.11005321438975088
a palmer,1977,r1,0.5176577121295729
b wynn,1977,r1,0.20380224886991102
i aoki,1977,r1,-0.42390867764941276
b lietzke,1977,r1,-0.42390867764941276
j mcgee,1977,r1,-0.42390867764941276
g marsh,1977,r1,0.8315131753892347
b murphy jr,1977,r1,-0.11005321438975088
s ballesteros,1977,r1,-0.11005321438975088
m hayes,1977,r1,-1.0516196041687365
t aaron,1977,r1,-0.42390867764941276
j miller,1977,r1,1.1453686386488966
b shearer,1977,r1,-0.11005321438975088
a wall jr,1977,r1,0.20380224886991102
d hill,1977,r1,-1.0516196041687365
j snead,1977,r1,-0.7377641409090746
d stockton,1977,r1,-0.42390867764941276
b allin,1977,r1,-1.0516196041687365
b devlin,1977,r1,0.20380224886991102
g koch,1977,r1,1.1453686386488966
m mclendon,1977,r1,-0.7377641409090746
l lott,1977,r1,0.5176577121295729
p oosterhuis,1977,r1,-0.42390867764941276
m morley,1977,r1,0.20380224886991102
w sander,1977,r1,1.7730795651682205
j fought iii,1977,r1,-0.42390867764941276
c coody,1977,r1,-0.7377641409090746
a geiberger,1977,r1,0.5176577121295729
b goalby,1977,r1,0.5176577121295729
d hayes,1977,r1,0.20380224886991102
j inman,1977,r1,0.20380224886991102
t purtzer,1977,r1,0.20380224886991102
b baird,1977,r1,0.5176577121295729
j lister,1977,r1,1.7730795651682205
j mason,1977,r1,0.5176577121295729
t murakami,1977,r1,1.1453686386488966
r siderowf,1977,r1,0.5176577121295729
g brewer jr,1977,r1,1.1453686386488966
g gilbert,1977,r1,0.5176577121295729
t horton,1977,r1,0.8315131753892347
cp moore jr,1977,r1,0.5176577121295729
g morgan,1977,r1,-0.42390867764941276
w blackburn,1977,r1,-0.11005321438975088
r maltbie,1977,r1,0.8315131753892347
j newton,1977,r1,0.5176577121295729
c strange,1977,r1,1.4592241019085586
d ford,1977,r1,0.8315131753892347
f s ridley,1977,r1,0.5176577121295729
l ziegler,1977,r1,2.714645954947206
c o'connor jr,1977,r1,1.1453686386488966
s souza,1977,r1,0.20380224886991102
m giles iii,1977,r1,2.400790491687544
s snead,1977,r1,2.714645954947206
g player,1978,r1,-0.8828666994868056
r funseth,1978,r1,-0.5754399023440792
h green,1978,r1,-0.8828666994868056
t watson,1978,r1,-0.5754399023440792
w armstrong,1978,r1,-0.8828666994868056
b kratzert,1978,r1,-1.4977202937722587
j nicklaus,1978,r1,-0.8828666994868056
h irwin,1978,r1,-0.5754399023440792
d graham,1978,r1,0.039413691941373966
j inman,1978,r1,-1.8051470909149854
d january,1978,r1,-0.8828666994868056
j mcgee,1978,r1,-1.1902934966295322
t weiskopf,1978,r1,-0.8828666994868056
p oosterhuis,1978,r1,-0.2680131052013526
l trevino,1978,r1,-1.4977202937722587
r floyd,1978,r1,0.34684048908410053
l miller,1978,r1,-0.2680131052013526
s ballesteros,1978,r1,-0.2680131052013526
t kite,1978,r1,-1.1902934966295322
g morgan,1978,r1,-0.5754399023440792
j pate,1978,r1,-0.8828666994868056
e sneed,1978,r1,-0.2680131052013526
l wadkins,1978,r1,-0.2680131052013526
m barber,1978,r1,0.039413691941373966
a bean,1978,r1,0.34684048908410053
g littler,1978,r1,-0.8828666994868056
l thompson,1978,r1,-0.8828666994868056
b cole,1978,r1,0.6542672862268271
g brewer jr,1978,r1,-0.5754399023440792
m mclendon,1978,r1,-0.8828666994868056
b rogers,1978,r1,0.34684048908410053
j colbert,1978,r1,-0.2680131052013526
t diehl,1978,r1,-0.2680131052013526
j miller,1978,r1,0.6542672862268271
a north,1978,r1,-0.5754399023440792
t aaron,1978,r1,-0.5754399023440792
b crenshaw,1978,r1,0.039413691941373966
m hill,1978,r1,-0.5754399023440792
a palmer,1978,r1,-0.5754399023440792
t purtzer,1978,r1,0.9616940833695536
l lott,1978,r1,-0.8828666994868056
l elder,1978,r1,-0.5754399023440792
a geiberger,1978,r1,0.039413691941373966
j schlee,1978,r1,-2.1125738880577116
c heafner,1978,r1,-0.5754399023440792
d hill,1978,r1,-0.8828666994868056
j haas,1978,r1,-0.2680131052013526
g hallberg,1978,r1,-0.5754399023440792
r siderowf,1978,r1,0.6542672862268271
b wynn,1978,r1,-0.2680131052013526
s melnyk,1978,r1,-1.1902934966295322
b goalby,1978,r1,-0.5754399023440792
p mcevoy,1978,r1,-0.5754399023440792
c coody,1978,r1,0.039413691941373966
d eichelberger,1978,r1,1.2691208805122802
l graham,1978,r1,0.039413691941373966
m ozaki,1978,r1,0.34684048908410053
m pinero,1978,r1,0.9616940833695536
b casper jr,1978,r1,0.34684048908410053
m morley,1978,r1,0.9616940833695536
d stockton,1978,r1,0.34684048908410053
i aoki,1978,r1,1.2691208805122802
a wall jr,1978,r1,-0.2680131052013526
g jacobson,1978,r1,1.2691208805122802
r sigel,1978,r1,0.34684048908410053
d ford,1978,r1,0.9616940833695536
s snead,1978,r1,1.2691208805122802
a garrido,1978,r1,0.6542672862268271
r landrum,1978,r1,1.2691208805122802
r massengale,1978,r1,1.8839744747977332
j simons,1978,r1,1.2691208805122802
danny edwards,1978,r1,1.2691208805122802
t nakajima,1978,r1,1.5765476776550067
m brannan,1978,r1,1.5765476776550067
d fischesser,1978,r1,1.8839744747977332
f ridley,1978,r1,2.806254866225913
g archer,1978,r1,1.8839744747977332
m mccullough,1978,r1,2.19140127194046
f zoeller,1979,r1,-0.9689167528637797
e sneed,1979,r1,-1.6807739590494122
t watson,1979,r1,-1.6807739590494122
j nicklaus,1979,r1,-1.3248453559565958
t kite,1979,r1,-0.6129881497709635
b lietzke,1979,r1,-2.0367025621422283
c stadler,1979,r1,-1.3248453559565958
l thompson,1979,r1,-1.6807739590494122
l wadkins,1979,r1,0.09886905641466892
h green,1979,r1,0.45479765950748513
g littler,1979,r1,0.45479765950748513
s ballesteros,1979,r1,-0.2570595466781473
m barber,1979,r1,0.8107262626003013
j newton,1979,r1,-0.9689167528637797
a north,1979,r1,-0.2570595466781473
l trevino,1979,r1,0.09886905641466892
l elder,1979,r1,0.09886905641466892
r floyd,1979,r1,-0.9689167528637797
b kratzert,1979,r1,0.09886905641466892
a mcnickle,1979,r1,-0.6129881497709635
g player,1979,r1,-0.6129881497709635
j snead,1979,r1,0.09886905641466892
b clampett,1979,r1,0.09886905641466892
l graham,1979,r1,-1.3248453559565958
j inman,1979,r1,-1.6807739590494122
h irwin,1979,r1,-0.2570595466781473
j simons,1979,r1,-0.2570595466781473
t aaron,1979,r1,-0.2570595466781473
a bean,1979,r1,-1.3248453559565958
g marsh,1979,r1,-0.6129881497709635
g morgan,1979,r1,-0.2570595466781473
l nelson,1979,r1,-0.9689167528637797
v regalado,1979,r1,-0.6129881497709635
i aoki,1979,r1,-0.6129881497709635
b byman,1979,r1,-0.6129881497709635
c coody,1979,r1,-0.6129881497709635
s hoch,1979,r1,-0.2570595466781473
p oosterhuis,1979,r1,0.09886905641466892
j cook,1979,r1,-0.2570595466781473
n faldo,1979,r1,0.09886905641466892
j pate,1979,r1,-0.2570595466781473
t weiskopf,1979,r1,0.09886905641466892
b casper jr,1979,r1,-1.3248453559565958
r funseth,1979,r1,-0.9689167528637797
l miller,1979,r1,0.09886905641466892
b jaeckel,1979,r1,0.8107262626003013
d january,1979,r1,0.09886905641466892
j mcgee,1979,r1,1.5225834687859336
a palmer,1979,r1,0.45479765950748513
w armstrong,1979,r1,0.09886905641466892
r sigel,1979,r1,-0.2570595466781473
j heard,1979,r1,0.8107262626003013
j miller,1979,r1,1.5225834687859336
s snead,1979,r1,0.45479765950748513
d hill,1979,r1,0.8107262626003013
l hinkle,1979,r1,1.5225834687859336
s owen,1979,r1,0.45479765950748513
d stockton,1979,r1,0.45479765950748513
a wall jr,1979,r1,0.45479765950748513
g brewer jr,1979,r1,0.8107262626003013
m mccullough,1979,r1,0.09886905641466892
m mclendon,1979,r1,0.45479765950748513
m ozaki,1979,r1,1.1666548656931175
b crenshaw,1979,r1,0.09886905641466892
m mccumber,1979,r1,0.8107262626003013
m peck,1979,r1,1.87851207187875
r streck,1979,r1,1.87851207187875
p mcevoy,1979,r1,2.234440674971566
b goalby,1979,r1,2.234440674971566
b shearer,1979,r1,0.09886905641466892
d ford,1979,r1,1.5225834687859336
d graham,1979,r1,2.234440674971566
s ballesteros,1980,r1,-2.112484473111284
g gilbert,1980,r1,-1.0926643826437685
j newton,1980,r1,-1.6025744278775262
h green,1980,r1,-1.6025744278775262
d graham,1980,r1,-2.112484473111284
b crenshaw,1980,r1,0.4370657530575052
e fiori,1980,r1,-0.8377093600268894
t kite,1980,r1,-1.3476194052606474
l nelson,1980,r1,-1.3476194052606474
j pate,1980,r1,-0.5827543374100106
g player,1980,r1,-0.8377093600268894
a bean,1980,r1,-0.07284429217625268
t watson,1980,r1,-0.3277993147931316
j colbert,1980,r1,-0.5827543374100106
j renner,1980,r1,-0.5827543374100106
j snead,1980,r1,-0.3277993147931316
r floyd,1980,r1,0.18211073044062626
j haas,1980,r1,-0.5827543374100106
b kratzert,1980,r1,-0.3277993147931316
g morgan,1980,r1,-0.07284429217625268
c peete,1980,r1,-0.3277993147931316
j simons,1980,r1,-1.0926643826437685
f zoeller,1980,r1,-0.5827543374100106
a north,1980,r1,-1.0926643826437685
a palmer,1980,r1,-0.3277993147931316
k fergus,1980,r1,-0.5827543374100106
l graham,1980,r1,-0.8377093600268894
r sigel,1980,r1,-0.8377093600268894
c stadler,1980,r1,-0.07284429217625268
d stockton,1980,r1,-0.07284429217625268
l trevino,1980,r1,-0.07284429217625268
t purtzer,1980,r1,-0.5827543374100106
j fought iii,1980,r1,-0.07284429217625268
j inman,1980,r1,-0.07284429217625268
g marsh,1980,r1,-0.8377093600268894
j nicklaus,1980,r1,-0.07284429217625268
b rogers,1980,r1,-0.3277993147931316
r caldwell,1980,r1,-0.3277993147931316
c coody,1980,r1,-0.5827543374100106
j miller,1980,r1,-0.07284429217625268
j mitchell,1980,r1,-2.112484473111284
d tewell,1980,r1,-0.8377093600268894
h twitty,1980,r1,-0.5827543374100106
j holtgrieve,1980,r1,-0.07284429217625268
j mahaffey,1980,r1,0.18211073044062626
j rodriguez,1980,r1,-0.07284429217625268
e sneed,1980,r1,-1.0926643826437685
s lyle,1980,r1,0.4370657530575052
g littler,1980,r1,-0.5827543374100106
b clampett,1980,r1,-0.5827543374100106
a wall jr,1980,r1,-0.3277993147931316
h sutton,1980,r1,-0.3277993147931316
g archer,1980,r1,0.6920207756743841
g burns iii,1980,r1,0.6920207756743841
d eichelberger,1980,r1,0.18211073044062626
b gilder,1980,r1,0.4370657530575052
h irwin,1980,r1,-0.07284429217625268
d january,1980,r1,0.18211073044062626
w levi,1980,r1,0.4370657530575052
j rassett,1980,r1,-0.3277993147931316
c strange,1980,r1,0.6920207756743841
m barber,1980,r1,0.4370657530575052
m james,1980,r1,-0.07284429217625268
r streck,1980,r1,0.18211073044062626
l thompson,1980,r1,0.18211073044062626
c ingram iii,1980,r1,-0.07284429217625268
a mcnickle,1980,r1,-1.0926643826437685
t aaron,1980,r1,0.4370657530575052
m hayes,1980,r1,-0.07284429217625268
b lietzke,1980,r1,1.7118408661419
l wadkins,1980,r1,0.4370657530575052
da weibring,1980,r1,0.6920207756743841
d ford,1980,r1,0.6920207756743841
a geiberger,1980,r1,0.6920207756743841
